repo_name,files_num1,files_num2,matched_files,pkgs_num1,pkgs_num2,matched_pkgs,doc_name,originator_score_r,supplier_score_r,copyright_score_r,version_score_r,PVC_score_r,cpe_score_r,purl_score_r,dL_score_r,licenseC_score_r,licenseD_score_r,originator_score,supplier_score,copyright_score,version_score,PVC_score,cpe_score,purl_score,dL_score,licenseC_score,licenseD_score,checksum_score
Iconic,0,0,0,1,1,1,0.3875,0.0,0.0,0.0,0.4314814814814814,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Image-Inpainting,0,0,0,1,1,1,0.4583333333333333,0.0,0.0,0,0.3960526315789474,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Information-Extraction-Chinese,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Informer2020,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
InsideReCaptcha,0,0,0,1,1,1,0.49605263157894736,0.0,0.0,0,0.3784391534391534,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Introduction-Programming-Python,0,0,0,1,1,1,0.5122252747252748,0.0,0.0,0,0.3877450980392157,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JsFormat,0,0,0,1,1,1,0.4305555555555555,0.0,0.0,0.0,0.24393939393939393,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K8CScan,0,0,0,2,1,1,0.4465909090909091,0.0,0.0,0.0,0.4166666666666667,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KeyBERT,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kin,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KnowledgeSharing,244,201,0,30,10,8,0.4916666666666667,0.0,0.0,0.0,0.3293859649122807,0,0,0.0,0,0,0,0.0,0.0,0.0,0.8571922642574817,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0
LINE,6666,106,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSTM-Neural-Network-for-Time-Series-Prediction,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTSF-Linear,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaTeXTools,0,0,0,1,1,1,0.4303571428571429,0.0,0.0,0.0,0.2346153846153846,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lasagne,6400,131,0,60,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Learning-to-See-in-the-Dark,0,0,0,1,1,1,0.45810931899641577,0.0,0.0,0.0,0.36388888888888893,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeetCode,0,0,0,1,1,1,0.48115079365079366,0.0,0.0,0,0.3381313131313131,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Legofy,233,48,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5318181818181819,0.0,0.0,0.8863636363636364,0.0,0.0,0.0,0.0
LibreTranslate,0,0,0,1,1,1,0.4487433862433862,0.0,0.0,0.0,0.33970588235294114,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lulu,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M2Det,0,0,0,1,1,1,0.49074074074074076,0.0,0.0,0.0,0.45,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MASS,0,0,0,1,1,1,0.375,0.0,0.0,0.0,0.3892857142857143,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ML-GCN,0,0,0,1,1,1,0.37083333333333335,0.0,0.0,0,0.25740740740740736,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSRC-Security-Research,0,0,0,1,1,1,0.38118131868131866,0.0,0.0,0.0,0.3522222222222222,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MachineLearning,0,0,0,1,1,1,0.4451754385964912,0.0,0.0,0.0,0.2740740740740741,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
